source,target
xatya_ak,Dennysiregar7
fachrihs,CNNIndonesia
mannodjengi,SafirSenduk
supiandialways,Stevaniehuangg aniesbaswedan
yonatan_hendra,subtanyarl
dodychandrap,malvinyoga
Annemar28373413,mastotoping Dennysiregar7
JunjungUji,muktarlim
DitoBdit,efenerr
osymelati1,jokowi CNNIndonesia PartaiPDIP
republik_in,SkullVectro
rzzanrrmdhn,jek___
Nawanaian,GiveawayWoy
Sesmawati,Dennysiregar7 aniesbaswedan
pamungkas82,U_y_o_k ruhutsitompul
pakdedungpret,KakekHalal
Candraasmara85,kapuyuak_24285 Candraasmara85
enirohayatun,efenerr
moekartho,ChusnulSyantik
moekartho,EkoSepu21260933
yudawanaji,efenerr
wak_iyoung,Namaku_Mei
thmskr_,aniesbaswedan
M10Syaf,dapitnih
Jonatan_Agt,suckurwords
ViNNViNNViNN,AV4tarPemburu aniesbaswedan
onweeklyou,efenerr
Panca11896296,CNNIndonesia
edtheluck,Dennysiregar7
vinceney,ChusnulSyantik
TombolSi,jek___
bobManik,Dennysiregar7
Lialiwp,detikfinance
andikalp,K_nyaman
nawfalizlhq,efenerr
Syamsul89498597,bangZhack68
riantibaskoro_2,SkullVectro
hepipurwana,aniesbaswedan ridwankamil
putriteratai25,Dennysiregar7
putriteratai25,ChusnulSyantik
heru_pu2111,Dennysiregar7
febbylorentz,efenerr
aulia2199,WagimanDeep212
aulia2199,Dennysiregar7
tawakkaI,DeFebri12 hrdbacot
tawakkaI,citotm
tawakkaI,bdngfess
tayo_mulawarman,Dennysiregar7
didikk74,Dennysiregar7
mickeynasution,eko2471
dsyshmrz,fzhrahmii
Dominic92569613,KompasTV
bekti781,SantorinisSun
bekti781,AV4tarPemburu
i_Pras,Dennysiregar7
PurworOjek,ChusnulSyantik
egylikita22,efenerr
polarbearnew,jek___
dapitnih,Hirman08 dapitnih
gudmoaning,rlthingy
milkshakeregal,jek___
tyhon9,Miduk17
ardiapcc,jek___
avawibu,kumparan
BriNic0612,KakekHalal
Nouna_jessica94,KakekHalal
AnugrahFitrah1,dapitnih
AnugrahFitrah1,fadlizon pln_123
jyantocan,ChusnulSyantik
kvnfer,k305328330
IchwanPS,dapitnih
syamsudin085,SkullVectro
wynorusia20,Dennysiregar7
2020nikah,jek___
RaihanMkk,riki_dharma1
Sugali09708982,dapitnih
haikalbenz,CNNIndonesia
kuburanburhan,munfess
ibarthim,jek___
DiantyYasmin3,Dennysiregar7
holysinnerss,Christian_roy21
vnewsindonesia,Dennysiregar7
Jimmy73600634,dapitnih
WibiantoAndreas,WagimanDeep212
mbahnoer88,WagimanDeep212
boeronan,efenerr
mr_ekho,dapitnih
bingarwijayanto,geloraco
doertop,Dennysiregar7
my2angel,Dennysiregar7
HayatiCaniago,officialDPPPPP KemenkeuRI HM_AmirUskara
rentama9,Dennysiregar7
kenshinov,SkullVectro
goldenberries_,jek___
MasKeling2,dapitnih
CSantoso23,wahyu_aji_ BintangNusa ramaluber
EdiSuwika,MukaramHadi
idihida,ellyaqul bintangemon
tholee,SafirSenduk
Skuyliv04018115,Blowfis01942063 iqbalprdn july3787 KelinciPaskah TirtoID
ms_kumkum_Ie,Pencerah__ KPK_RI
dMiraCle0,rsdnetid ChusnulSyantik
dMiraCle0,chillinaris
ZahrainiS,Apajarr
BocorKangSampah,dapitnih
leonardbatlayar,efenerr
EAJxME,MIYAWAKIxME
roelsmajor,SidiAbdullah_
BadgirlRealbad,ChusnulSyantik
noviyandi_andi,republikaonline
harya_bima,Rizmaya__
harya_bima,Dennysiregar7 aniesbaswedan
harya_bima,FerdinandHaean3
angiepermatasar,efenerr
ikldaraaa,jek___
enamsalavan,angkvgadang
RomanBryan11,Dennysiregar7
kangngabei,ChusnulSyantik
Nadchairunnisa,efenerr
RokudaimeKonoha,dapitnih
mury_eko,Dennysiregar7
UlfameidaMaya,ellyaqul bintangemon
SyahbanUmar,reformasimental
Agrintoge,efenerr
doremi_mitsuo,dapitnih
Bimasenna,detikcom
Bimasenna,WartaEkonomi
bertukarwawasan,jokowi
claudianrh,efenerr
caturoktaviani_,kompasiana
Dhee_yaa,DivaCatrii
laksmurni,dapitnih
fendiaryasuta,Dennysiregar7
roestopo,Dennysiregar7
b15uk,Dennysiregar7
eknug,cnbcindonesia
eknug,WartaEkonomi
raccobucek,efenerr
yusuf_el3,kompasiana
kerak_nerakaaa,efenerr
ZH_Nord,dapitnih
AsSahruf,dapitnih
Wan15165513,jek___
fudge_ri,ehhbangbis_
titiek1st,ChusnulSyantik
UnitedT78926272,kumparan
913Sandy,LMND_Indonesia
Ronibule2,Winardhi__ NinjaCir3ng
Hai_Krisna,cxtiepaww
A_Nugraha_BDG,dapitnih
realAbikaTrader,dapitnih
aull_udell,efenerr
brokenwing81,dapitnih
w1LD_qwerty,dapitnih
arifadr,efenerr
AnakPisangan,dapitnih
DtAngek,dapitnih
keariefan_lokal,tempodotco
byrunbang,SkullVectro
ezasyabani,TirtoID
JJNino1,SkullVectro
yowesbe93900717,SkullVectro
AsfiahUMM,Dennysiregar7
mahadmika,efenerr
sunaldi17,LMND_Indonesia
yossiuriyeremia,Dennysiregar7
dave_otek,ChusnulSyantik
royhartono,Dennysiregar7
silaturahmi03,SkullVectro
tersantuy07,AnakKolong_ DKIJakarta
LyaNajmi,jek___
KeraSakti__,ApriliaLin __GoldenAngel_
KeraSakti__,FirzaHusain
KeraSakti__,ana_hutagalung __GoldenAngel_
KeraSakti__,Blacckspiderrr __GoldenAngel_ MaspiyuO
KeraSakti__,Pumkindblues SiahaanRotua1
Alvin_Ghaniya,Dennysiregar7
BudiPra87870630,ChusnulSyantik
YoyokSuharyo3,Dennysiregar7
yogasrul,dapitnih
XRPrudioz,kompasiana
P3nj3l4j4h_id,NayDonuts
P3nj3l4j4h_id,ChusnulSyantik
P3nj3l4j4h_id,Kumis_Separoh
jaliebinkocung,efenerr
mastori,pantone334c Guwonrizki kang_batag0r
kevinrimbing24,Muhammadasrul91
kevinrimbing24,LMND_Indonesia
ayassipenk1,ChusnulSyantik
ayassipenk1,Dennysiregar7
baronko_chole,dapitnih
albe47207870,WibiantoAndreas WagimanDeep212
Fatakhuroji2,dapitnih
dodolkollak,dapitnih
sedikitmakann,efenerr
Peace65715504,Dennysiregar7
hattaardiansyah,Dennysiregar7
_ZiaLuiza_,dapitnih
azharudin_z,kumparan
Gladislagiwoy,Dennysiregar7
TolisArif,Berkarya_Info
TolisArif,LexWu13
Anggoro_Irvan_S,DiniHrdianti
zelvazell,efenerr
dignity27,eko_kuntadhi
ThywiWienwien,EkoSepu21260933
Ef__Riza,reformasimental
IrwandiRp,LMND_Indonesia
kopisusuaren,meinebunny
Panutan10,SkullVectro
twtwrops,dapitnih
nutabah05,ChusnulSyantik
Jims_Talona,SkullVectro
prasetyadenny,ellyaqul bintangemon
ArdySyihab,Muhammadasrul91
kopitoba,Dennysiregar7
ipak_hana,tintasiyasi_id
NEY_4PU3,Cuklam1
Sopianhaidi,efenerr
Sopianhaidi,Dennysiregar7
li_uli1207,jek___
Annafi_Emon,cnbcindonesia
Kharismakontu3,Muhammadasrul91
syasyaazalikha,Bublekook
aliimranst17,dapitnih
ertha_kp,CNNIndonesia
arifianur,strasysty
Hendry_much,dapitnih
DeboyDebi,efenerr
ianzsoefyan,FatahingNgabdi
Najmy45287070,dapitnih
eko_wi,M_Asmara1701
eko_wi,ChusnulSyantik
harwipenda,efenerr
yopisid,efenerr
ItsMe2503_,CNNIndonesia
claraa07_,SafirSenduk
Ferry_Wachjudi,dapitnih
Ferry_Wachjudi,reformasimental
BangIssan,NewsmakerMedcom
MyNameis_Khiiin,dapitnih
galihhasanudin,efenerr
Miteuk_1004,penerbitindiva
kafara666,Dennysiregar7
galangsandhi,dapitnih
IqballMF,deni_wintaka
BustangBuhari,berlianidris
arifa_san,jek___
teguhsd,dapitnih
Seruni89,CNNIndonesia
pulangesok,efenerr
gus_von_diajie,ChusnulSyantik
AmithA_HirscH,detikcom detikfinance
rarajinmenabung,jek___
anti_kadall,dedenlazuardi msaid_didu aniesbaswedan
Anizar28818848,Dodik85972254 bosedii3 Alfamaulana01 kumparan aniesbaswedan
507asunPawanto,Dennysiregar7
bamz_134,ChusnulSyantik
bamz_134,AV4tarPemburu aniesbaswedan
bamz_134,Adi_8002 ustadtengkuzul RamliRizal msaid_didu
muhArief11,CNNIndonesia
KurniantoTjan,Dennysiregar7
zwirasakti,piiee08
yusufsimeon,ChusnulSyantik
irwanto_4li,aniesbaswedan
anastasiajsca,liputan6dotcom
Wahyudi47603053,reformasimental KuncoroJati1234
kang_hadjie,reformasimental
daneshine26,jek___
suparmi__,pitri1995
Bungsu_mamah04,dapitnih
RianAbdiPanges1,jerin_68 __GoldenAngel_
hudzaifahra,reformasimental
mylovebird__,dapitnih
Siahaan_3putri,Dennysiregar7
joe_one_die,dapitnih
kesshobansaibou,jek___
guidedbyguff,rahung
guidedbyguff,TirtoID
crowdkilla,mediocrickey
jamar257,Dennysiregar7
FrandiManginda2,LMND_Indonesia
fendrianti,ChusnulSyantik
MiliUrip,gojekindonesia
jerin_68,__GoldenAngel_
derek66312164,CNNIndonesia
musashi_masabi,jokowi
musashi_masabi,jokowi aniesbaswedan mohmahfudmd KemenkeuRI
mrzach28,EmangUdahSakit Dodik85972254 CNNIndonesia ririhadidd
mrzach28,CNNIndonesia EmangUdahSakit ririhadidd
perjuan52288986,MugiBarbara3
s_maretha,harwinDSP BellaLButar2
gloriamadona,Adiyankkk
Hanif29239007,Dennysiregar7
fitrianuraaa,efenerr
datukpancilok,dapitnih
IbswTeam,CNNIndonesia
IbswTeam,AdhieMassardi
pramtata1,MaspiyuO mprgoid DPR_RI jokowi
veridiana_vm,Dennysiregar7
_cullpjfc,dapitnih
ikhalsum,CNNIndonesia
aji_jajaul37,dapitnih
Vanblack_duck,Dennysiregar7
Vanblack_duck,EkoSepu21260933
niaying77,Dennysiregar7
rezim_boneka,dapitnih
padang_london,ChusnulSyantik
agungpsambodo,geloraco
Rudolfpaul13,LMND_Indonesia
agamaprilo_18,detikcom
agamaprilo_18,Divvvooo
Olivia_Sarry,detikcom
senxap,Dennysiregar7
DewiAyu54974908,Dennysiregar7
kakhoirul48,Gwaluh
kakhoirul48,Strategi_Bisnis
samc17895,geloraco
ranggatigabelas,SafirSenduk
hasarasyid,efenerr
jodiker,sbyfess
Novirana1,dapitnih
NewsmakerMedcom,medcom_id
W176Y6,Dennysiregar7
its__Finished,Dennysiregar7
alfkey,EkoSepu21260933
cdhsrm,rznndp
Hasan_T4njung,cnbcindonesia
putra212223,detikfinance
taewonji89,detikfinance
wills_keren,Adi_8002 ustadtengkuzul RamliRizal msaid_didu
wills_keren,ChusnulSyantik
Chris60504098,Dennysiregar7
mfn93nas,liputan6dotcom
BangJar30835979,dapitnih
nur_ainul_,ChusnulSyantik
nur_ainul_,pitri1995
dikaprtmaaaa,efenerr
Ms_Mamuaya,NayDonuts
KahlilGibran8,Dennysiregar7 airlangga_hrt DKIJakarta
edaffas,mangkudun_
buruhtandur_,pitri1995
fatihyahdyalam,CNNIndonesia
MIYAWAKIxME,EAJxME
Fachrezzy16_,dapitnih
stefanusrena,Dennysiregar7
iaindri,strasysty
nusantara_kita1,LiongkyTan no1priority1
SilaenF,NKRI_Heaven eko_kuntadhi
rawrrercoaster,strasysty
FSchwarzeneger,dapitnih
giigiipp,ntsana_
RekjanS,EkoSepu21260933
RekjanS,Dennysiregar7
RekjanS,AV4tarPemburu aniesbaswedan
RekjanS,ChusnulSyantik
bagusprisandhy,CNNIndonesia
deeahn_saja,dapitnih
deeahn_saja,AdhieMassardi
DimitriYusuf,dapitnih
Emane511,EkoSepu21260933
pradistyarm,jek___
arisbudiaryanto,efenerr
din_nautika,dapitnih
Lion33432792,Dennysiregar7
Hendra_0581,LexWu13
Hendra_0581,dapitnih
RickyKardjono,Dennysiregar7
RickyKardjono,chillinaris
Siswanto_Tjhin,Dennysiregar7
bude_srie,dapitnih
anggorobp,dapitnih
harukilubis,watashiwaget
Rohman21083959,dapitnih
fg_ing,chitattooes
linaandria,Dennysiregar7
lutfiahcf,efenerr
TukangRitwiit,Dennysiregar7
TukangRitwiit,ChusnulSyantik
freedominreal,dapitnih
wbatara711,dapitnih
KhambaliAchmad,tempodotco
my7imagine,dapitnih
babikampunq,dapitnih
YogaKrisnanda2,Berkarya_Info
wahyudaud79,Dennysiregar7
RickyNSas,dapitnih
RezaBorneo1184,dapitnih
phanzhoel,dapitnih
AntiPengPeng,dapitnih
Ichwanzein,dapitnih
noorwakiah,dapitnih
bl4ckcoff,dapitnih
kafiradikalis,dapitnih
Alfi_Maulanaa,Dennysiregar7
ArieAble,Dennysiregar7
nvrnd_,fmdel
awe_azza,Dennysiregar7
farelbdkk,efenerr
rizalakbar14,rizfadalianto
abdbasithaljawi,ChusnulSyantik
ThugTao,iscreambubblet
NISR_13,CNNIndonesia
tonobuwono,TirtoID
tonobuwono,gadisresidu_b3
ciptadaffaa,efenerr
sukatarolatte,jek___
PramSada,efenerr
binasalim,AdeliaEkayana
UtomoFreddy,Dennysiregar7
wijaydnh,efenerr
NymDira,Dennysiregar7
__YonA,efenerr
HarisSuban,efenerr
AdindaKeyshaNew,Dennysiregar7
damnship,Dennysiregar7 aniesbaswedan
azkafajri11,efenerr
pfhusna,AchmadKhanif6 CNNIndonesia
freempangestu,ChusnulSyantik
freempangestu,Dennysiregar7
freempangestu,Hery091068 kurawa
nabila_azk,maylanitra
nabila_azk,A__Daffa
_tukangkopi,ChusnulSyantik
_tukangkopi,Rizmaya__
_tukangkopi,HerzakyMPutra_
linggom_fredy,Dennysiregar7
Mar33Cj,NayDonuts
pacareminten,Dennysiregar7
tasyaatmadinata,finiartiara
KuncoroLinus,RadioElshinta
irvanreynaldy,efenerr
mofirad,jek___
mofirad,CNNIndonesia
Nurizal,CNNIndonesia
Boy_Reng,Dennysiregar7
AthayaHayya,NayDonuts
moodymoodlover,efenerr
avianto08,ChusnulSyantik
AFRIZAL41553484,detikcom
fikaosman,erge17
Fos1M,liputan6dotcom
icboemi,ChusnulSyantik
medisal24jam,Dennysiregar7
Verocena1,SidiAbdullah_
ediwasisto19,CNNIndonesia
ewich2001,yunartowijaya aniesbaswedan
ewich2001,ainunnajib aniesbaswedan
eko_agus,ChusnulSyantik
Rizardy,efenerr
BRahmulyo,Dennysiregar7
KucingNanase,rumput_bodoh
Bader88Derry,efenerr
fahmnsh,cnbcindonesia
rumput_bodoh,KucingNanase
Satriani_rani,efenerr
fadlulrahman,republikaonline
GreatAzula,nathanaja7 cnbcindonesia
KurnadiD,Dennysiregar7
adittyaramadhan,efenerr
alextham878,Dennysiregar7
rskieswk,CNNIndonesia
rskieswk,detikcom
AgungRaspati,SidiAbdullah_
dev1lito,Dennysiregar7
nathanaja7,nakaluarbiasa yunartowijaya
nathanaja7,nakaluarbiasa yunartowijaya
nathanaja7,ManusiaMerdek19 nakaluarbiasa yunartowijaya
nathanaja7,GreatAzula cnbcindonesia
nathanaja7,detikcom detikfinance
lilysatriah,Dennysiregar7
ZoelFawzie,jokowi
KnisaAf,efenerr
The2nd_KIRA,LiongkyTan
okta10via,Dennysiregar7
LautGelombang,CNNIndonesia
suluhrifai,aniesbaswedan jokowi
Aji_st_,aandyeka_
senyumbahagia6,Dennysiregar7
naufalfauzan29,detikcom
romin0306,Dennysiregar7
lunaticstania,Dennysiregar7
YohannaKiel,Dennysiregar7
WiratamaJody,CNNIndonesia
lukmanjuwono,jek___
lukmanjuwono,SafirSenduk
suprayogialbert,Dennysiregar7
mudjib_trisatya,AdhieMassardi
bucinsuamiqu_,efenerr
setiawanh46,__MV_llestari__
setiawanh46,__MV_llestari__
setiawanh46,Dennysiregar7
bnzrns,efenerr
rizzalzl,efenerr
pputys,jek___
AliAm36,AV4tarPemburu aniesbaswedan
NonaKismis,SempakBolon9
NonaKismis,detikcom
Iwantrianto6,Dennysiregar7
AlatasIndonesia,NayDonuts
Qwinar,CNNIndonesia
Anak_Kodokkkk,Dennysiregar7
dehadaud,Dennysiregar7
Martin_Tmintax,efenerr
bukanludiana,jek___
jejeujee_,jek___
AlyPwng,Dennysiregar7
travel4soul,efenerr
nadnad_1411,liputan6dotcom
angka_angan,SafirSenduk
jpgotw,CNNIndonesia
Imociro,efenerr
nasirm64_,syhlnrsnt Mtaufanr alfirizka justyenquy atpridwan anisptdr rsdarr_ lafishhhh Karepent longlivesprl fuyunghayy Faisalkan01 jek___
Gunawan19418966,CNNIndonesia
ayhi28,Dennysiregar7
passwordnyaaah,rfkyrz
F_Alwi19,Dennysiregar7
5ugi_,SafirSenduk
dikandungann,efenerr
imuuuun,efenerr
bajaangg,efenerr
Beliungke,efenerr
brohim_,kulalaaaaa
aamasykuri,SafirSenduk
arif_hartonom,Sahabat_Bangsa
marinarambe,cnbcindonesia
bonn_sam,Dennysiregar7
PutriHmw,efenerr
kentudoosh,CNNIndonesia
jehosuann,Dennysiregar7
QOBER_01,NayDonuts
QOBER_01,loveLakeTOBA
DjIOne69,Dennysiregar7
36fa3fad68504fc,Adi_8002 ustadtengkuzul RamliRizal msaid_didu
36fa3fad68504fc,Dennysiregar7
BanjarAdat_GK,NayDonuts
Samsudi61631717,chillinaris
darmintan,Dennysiregar7
Shafiyyahana_,SidiAbdullah_
mwlidd,efenerr
askinamega,efenerr
8ab2cad1a73d4fe,Fahrihamzah fadlizon
AryoPandu95,CNNIndonesia
_ngedotcom_,SantorinisSun
Melvin_Donovan,Dennysiregar7
Aripinipin123,Dennysiregar7
auliapurwina,efenerr
id3pp,efenerr
shaaacurut,CNNIndonesia
freshmilkbooba,strasysty
sisekarz,jek___
Lrassati,efenerr
Joshimacastillo,Dennysiregar7
karikuro555,rfkyrz
johanteruna2,CNNIndonesia
johanteruna2,detikcom
jejhee,_doraredre
urstrawbby,efenerr
Pemersatubngs,CNNIndonesia
krisna_dv,selfalienate
muflikhanianto,SafirSenduk
CHARMOLYPl,CNNIndonesia
yudi_bongaz88,Dennysiregar7
Sumarwoto18,Dennysiregar7
Kumis_Separoh,NayDonuts
Kumis_Separoh,Bagonghardjo1 Kumis_Separoh Detektif_Ngibul
AhmadRusdi111,jek___
clkmoti,Dennysiregar7
positive_values,Dennysiregar7
rhesya_s25,CNNIndonesia
eziapia,Prasety72595950 Mawar_Hitam09
arie_efrayim25,Faisalkan01 jek___
AriefGka,YasriYurdi prastow aniesbaswedan
SyamSein,diantaratitik woykal TirtoID DKIJakarta
SyamSein,RadioElshinta aniesbaswedan DKIJakarta
SyamSein,detikcom detikinet
Edoook,Dennysiregar7
erlinsunarsih,strasysty
adeldarma,k305328330
Bacod_santuy234,CNNIndonesia
Branta_Sena77,Dennysiregar7
sheppatu,CNNIndonesia
spottygg,CNNIndonesia
simpatisanPKS,CNNIndonesia
DSagha,CNNIndonesia
DSagha,bitxt
bkuntjoro,aniesbaswedan
Mfahriands,CNNIndonesia
sofiaadn,efenerr
ccramelk,CNNIndonesia
NainggolanAziz,Dennysiregar7
Mamanbotok2,sherpa701
fajarzerasaifan,Dennysiregar7
yohandavin,CNNIndonesia
CNNIDdaily,TransvisionID
CNNIDdaily,CNNIndonesia
gayungseduh,efenerr
Athar69046912,Dennysiregar7
diamondhanief,LiongkyTan
Ferlian_98,Dennysiregar7 airlangga_hrt DKIJakarta
septianaaps,efenerr
FreedomforBebas,Dennysiregar7
WAbedego,Dennysiregar7
bobbyrppurba,efenerr
Mas_Mujiman,Dennysiregar7
rakyatjelataaja,AdhieMassardi
rakyatjelataaja,SidiAbdullah_
alloy0969,Dennysiregar7
mmarleyt,4Y4NKZ
mmarleyt,jokowi
irwan_lung,SafirSenduk
RSitumorang79,Dennysiregar7
Joe73474263,LexWu13
dhiarintaniyaz,efenerr
rinfaz_,jek___
lintas_arah,efenerr
nandeiji,strasysty
guruntala,efenerr
gnwan,jek___
DavidRuslie8,Dennysiregar7
asdindi,PartaiSocmed jokowi
MuhammadMif_,detikcom
tadinsaf,SidiAbdullah_
dhinie_999,jek___
sun_stories,SantorinisSun
hopegiacinta,SantorinisSun
MegaDiana17,jek___
Margareta_Flock,Dennysiregar7
m2a_aja,AV4tarPemburu aniesbaswedan
Bakhtiar_ravi,efenerr
AndiSumantri,Dennysiregar7
liseey_,jek___
AndrianaRustam,Dennysiregar7
triiuntari,Dennysiregar7
karisyaa,Sahabat_Bangsa
EmillyLuwita46,Dennysiregar7
ToniToon7,Dennysiregar7
fadieldito,diijeeh
IvanGunarso,SafirSenduk
susahhsenyumm,Dennysiregar7
nadyapermatap,efenerr
rid_mayar,Dennysiregar7
ghozifidaulh,efenerr
RMpul,efenerr
hendrikk168,Dennysiregar7
Mbelgdez11,Dennysiregar7
Antohiguain,detikcom
zulham_z,Dennysiregar7
errriska,efenerr
imeth_j4,Dennysiregar7
atika_helmiati,jek___
adekoedin,Dennysiregar7
Brilisza,efenerr
PriaPriangaan,TirtoID
Yudha60945966,MrsRachelIn Dennysiregar7 DivHumas_Polri
OanTimor5,Dennysiregar7
JasonVincentC,Dennysiregar7
Caramelfrapp__,detikfinance
IkhwanGo19,otw_crazy_rich ajjii10 NikitaMirzani
HarlemSulung,GuardianNKRI Dennysiregar7
Riskioktaraput1,LMND_Indonesia
kuygirlzen,Dennysiregar7
pansospancake,Mirongtea
hasanulrizqa,TirtoID
IOytes,LexWu13
sajadahbasah,efenerr
Harni46630847,Dennysiregar7
wlleeeeee,Dennysiregar7
Masril36945216,AdhieMassardi
ilonaklaudia,efenerr
adinda_prtw,jek___
Sonny98940058,Dennysiregar7
Azkamaulana2014,LexWu13
Day03Milan,Sahabat_Bangsa
adjieadja,efenerr
geonkfranco,efenerr
dokyong_,Quvvatt
dokyong_,WisnuRamadi
HariMulyawan50,Dennysiregar7
rtzfanboyhere,SyahSyahuka
fariisss__,HeriAfandiHara1 Dennysiregar7
fazaramputra,sendirosyian
LaingenLisa,Adi_8002 ustadtengkuzul RamliRizal msaid_didu
LaingenLisa,GrandLight88 Adi_8002 vinamvr ustadtengkuzul RamliRizal msaid_didu
LaingenLisa,NayDonuts
LaingenLisa,pitri1995
LaingenLisa,Dennysiregar7
LaingenLisa,AV4tarPemburu
galihon7,efenerr
axminvl,libursdtk
ceyewook,HerzakyMPutra_
alxrpatrick,samuelmarcell_
PradanaAdrian,efenerr
RizqMuhammad3,hanux_ asumsico
txtdariciteurep,efenerr
Kathyusha1,SafirSenduk
ErwinRMDN,Dennysiregar7
blieve_receive,Dennysiregar7
AchienKumbang,zarazettirazr
AchienKumbang,AdhieMassardi
CephyWinata,Dennysiregar7
dwi_thile,Dennysiregar7
udoydina,hnurwahid
beaureaucracy,efenerr
ribskoro,efenerr
TitoJalu,LexWu13
demananpadil,detikcom
myramyre,efenerr
chrysantcherry,LiongkyTan
himawan1978,Dennysiregar7
Barakobame1,Dennysiregar7
cntrinsurgent,Dennysiregar7
mah_nyai,Dennysiregar7
Kalamulloh_,jek___
jajili_ahmad,Dennysiregar7
DhikaMar2,jek___
NokiaFans1,Dennysiregar7
Dr_Bunindro,detikcom
2k20Ikbal,jek___
stevenjhsiahaan,Dennysiregar7
Theakbarizki,Anjaswisesa_K mediocrickey
Tulang_Godang,Dennysiregar7
Maaaass___,subtanyarl
tashyafarradil,detikcom
muhiqbalr,TanahTanaman TradingDiary2 kaintaplak rgoestama
GitaWidyasanty,officialDPPPPP KemenkeuRI HM_AmirUskara
Bienzerro,AV4tarPemburu aniesbaswedan
ezararvi,Dennysiregar7
unbleedmurder,efenerr
delaidel,strasysty
delaidel,efenerr
priwietkiew,LiongkyTan
duddydudung,detikcom
romantama2,SafirSenduk
Oetaryo7,detikcom
ranggarila,efenerr
kresnamoga,efenerr
vee_Laundru,efenerr
HeruMendez,LexWu13
barqudd10n,efenerr
azisrf7,efenerr
almaluts,strasysty
WahyuRinggo,efenerr
DennyAbdillah,efenerr
MKA_Capricorn,jek___
Teh__L,SafirSenduk
Teh__L,dumbq_
andriasbayoe,afifahafra79
annisanamiraaa,detikcom
gerbycptprdn,bagasyusuf CNNIndonesia alangooners
k_anrea,SafirSenduk
sir_dien,Sahabat_Bangsa
suniaharyita,chillinaris
rie_wieda,efenerr
AgungKS__,efenerr
eggggsie,efenerr
eggggsie,vegibanhmi
PupukKandang2,mailbucin3
azminubair,jek___
adefjri,efenerr
singpams,efenerr
rochebaby27,jek___
nuurizza,hostingcounter BigAlphaID
nuurizza,CNNIndonesia
Phoenix36896274,detikcom
inggilxhanif,detikcom
Bumblebee_202,detikcom
kemplo23,efenerr
muharib89571843,fadlizon pln_123
Ayu_Irma,antania_p detikcom
Tri_Ferdy,teguhpur DKIJakarta
mffttaa,SafirSenduk
melidaseptiani,SafirSenduk
tito_np,efenerr
udahanduluya,jek___
Deeeeeny_,Ahoouy
zikyridho,jek___
de2via,SafirSenduk
UllyTanata,qronoz
titorunin,tashaaul fordempati
myuzeles,jek___
windiWinata,efenerr
PRIMA27738386,LMND_Indonesia
PatrikRestart,mamammozaa
yumifebria,strasysty
DuaDuaJuni2,jek___
giaanggiii,efenerr
AbdulJoni7,Elemn19
AbdulJoni7,Elemn19
CahayaMandiri6,Elemn19
CahayaMandiri6,Elemn19
christyan_andi,efenerr
nugnga83,SafirSenduk
atepirfan4,LexWu13
riofranta,SafirSenduk
catreonot,SafirSenduk
catreonot,efenerr
saungmirza,soc_politica RamliRizal
indraaprabuu,efenerr
sambat_girl,efenerr
gilangbap,efenerr
umatsabtuminggu,sevenismylucky CNNIndonesia
umatsabtuminggu,Dedyugel henrysubiakto
umatsabtuminggu,Dedyugel henrysubiakto
AlfahrulS_117,LMND_Indonesia
btharilianti,sementaraajah SandjojoS detikcom aniesbaswedan
DaniPranantya,LiongkyTan
opeksays,Sahabat_Bangsa
pangesti_,efenerr
Bintina5,AdhieMassardi
iksansyam,cnbcindonesia
farzis,SafirSenduk
kezzsuls,Tokocrypto ProjectSerum bitterchandys AmeyNy MacguyverTech01
Mandala60998083,Elemn19
Mandala60998083,Elemn19
Benuday,cnbcindonesia
ferdiansyah07_,cnbcindonesia
BasminHasan,Elemn19
BasminHasan,Elemn19
sebuaandre,efenerr
M_Harjun,efenerr
BintangNegara19,Elemn19
BintangNegara19,Elemn19
yoopeseh,efenerr
rotiimariie,efenerr
cintya_surya,Bublekook
bawehoo,SafirSenduk
Muso39753133,Elemn19
Muso39753133,Elemn19
ivvarahma,efenerr
HARSENA6,Elemn19
HARSENA6,Elemn19
chintiooooo,efenerr
nnisaaulias,efenerr
pmahadi,SafirSenduk
febryfeb,efenerr
xMEDIx,efenerr
indonfederalism,habangbangsel FerdinandHaean3
rainy_rainyta08,cnbcindonesia
nuzulisme,efenerr
fasciolahptc,cnbcindonesia
IntanBaretta,efenerr
EKolhua,SafirSenduk
budiwxh,RustamIbrahim
mrsabe_,elyadaa
ibulully,efenerr
NoaQuote,SafirSenduk
NikyAndrea88,efenerr
WirawanYoni,cnbcindonesia
SipangkarKevin,junitacharolina
SipangkarKevin,BigAlphaID
SipangkarKevin,junitacharolina
fullm00nblues,jek___
Badala48661037,kumparan
dizappearr_,SafirSenduk
anaidbasiratnu,efenerr
rohmatullailii,SafirSenduk
adeldells,jek___
Muhammad_Ikbal0,jek___
ayurenatyas,efenerr
santiasrianti,efenerr
agungikhs,efenerr
dettarmwn,efenerr
eciyesii,auliarzka_
aliefyogadh,efenerr
yogi_prakoso,SafirSenduk
Faqihans,jek___
Getraw7,jek___
ari_hardiyanti,efenerr
SyafaWulandari,Bublekook
maddypertiwi,efenerr
Rangga_Wijaya89,cnbcindonesia makLambeTurah
Rangga_Wijaya89,detikcom detikHealth
rita_tj,RustamIbrahim
ArriifN,efenerr
bukik,efenerr
thifaliaf,LiongkyTan
hetyhety,efenerr
